what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1453385142981
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1453385142984
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1453385142985
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1453385142986
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1453385142988
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1453385142990
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1453385142990
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1453385142990
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1453385142991
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1453385142992
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1453385142994
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1453385142996
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1453385142997
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1453385142998
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1453385142999
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1453385143002
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1453385143004
os,sysinfo,,,"win32",1453385143009
arch,sysinfo,,,"x86_64",1453385143009
ws,sysinfo,,,"win32",1453385143009
locale,sysinfo,,,"ru_RU",1453385143009
processors,sysinfo,,,"2",1453385143009
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1453385143009
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1453385143009
java.specification.name,sysinfo,,,"Java Platform API Specification",1453385143009
java.specification.vendor,sysinfo,,,"Oracle Corporation",1453385143009
java.specification.version,sysinfo,,,"1.7",1453385143009
java.vendor,sysinfo,,,"Oracle Corporation",1453385143009
java.version,sysinfo,,,"1.7.0_67",1453385143009
java.vm.info,sysinfo,,,"mixed mode",1453385143009
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1453385143009
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453385143009
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1453385143009
java.vm.specification.version,sysinfo,,,"1.7",1453385143009
java.vm.vendor,sysinfo,,,"Oracle Corporation",1453385143009
java.vm.version,sysinfo,,,"24.65-b04",1453385143009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453385150397
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453385150440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453385156858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453385188547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1453385188561
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1453385189149
started,bundle,org.eclipse.cdt.cross.arm.gnu,0.5.4.201202210114,"org.eclipse.cdt.cross.arm.gnu",1453385189154
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1453385189310
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1453385189415
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1453385189599
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1453385214163
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453385214243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453385214475
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1453385214870
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1453385238199
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453385238541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453385238637
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1453385240611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453385326494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453385355601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453385359070
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1453385359970
